date,close,volume
2005-05-16,2889.010,13370900.000
2005-05-17,2903.990,16675190.000
2005-05-18,2883.770,15953500.000
2005-05-19,2898.290,13965700.000
2005-05-20,2900.830,12165900.000
2005-05-23,2840.970,12556900.000
2005-05-24,2869.580,17458090.000
2005-05-25,2869.650,14578000.000
2005-05-26,2839.550,11022900.000
2005-05-27,2806.110,13442500.000
2005-05-30,2794.200,14450200.000
2005-05-31,2801.660,12972700.000
2005-06-01,2716.780,17028400.000
2005-06-02,2630.610,23429590.000
2005-06-03,2627.020,18237900.000
2005-06-06,2729.200,21604500.000
2005-06-07,2709.480,32489000.000
2005-06-08,2936.570,64077890.000
2005-06-09,2951.140,60967300.000
2005-06-10,2882.270,42636000.000
2005-06-13,2879.770,29502090.000
2005-06-14,2853.520,29036090.000
2005-06-15,2795.060,23576090.000
2005-06-16,2823.810,20803900.000
2005-06-17,2790.650,32764000.000
2005-06-20,2868.040,45675000.000
2005-06-21,2829.620,29270900.000
2005-06-22,2842.460,23827190.000
2005-06-23,2839.500,24984800.000
2005-06-24,2848.340,17339300.000
2005-06-27,2914.970,37671500.000
2005-06-28,2870.250,23428000.000
2005-06-29,2847.800,17977090.000
2005-06-30,2760.230,22671000.000
2005-07-01,2728.720,18667190.000
2005-07-04,2737.220,17294500.000
2005-07-05,2716.560,12734790.000
2005-07-06,2696.500,12206000.000
2005-07-07,2697.940,10345090.000
2005-07-08,2650.610,13751090.000
2005-07-11,2651.800,15987700.000
2005-07-12,2742.860,25729000.000
2005-07-13,2734.370,17061500.000
2005-07-14,2738.000,18113590.000
2005-07-15,2716.670,15364000.000
2005-07-18,2676.390,16662690.000
2005-07-19,2684.760,13858290.000
2005-07-20,2716.510,16265090.000
2005-07-21,2724.260,16212590.000
2005-07-22,2782.890,41777390.000
2005-07-25,2758.670,26614300.000
2005-07-26,2831.560,40589000.000
2005-07-27,2886.520,37509800.000
2005-07-28,2893.590,39984100.000
2005-07-29,2887.570,26592000.000
2005-08-01,2890.820,23566500.000
2005-08-02,2940.230,27055000.000
2005-08-03,2989.400,55079890.000
2005-08-04,2969.310,26467000.000
2005-08-05,3047.330,37786100.000
2005-08-08,3061.790,44541690.000
2005-08-09,3062.830,37387100.000
2005-08-10,3062.940,35815300.000
2005-08-11,3128.420,49854100.000
2005-08-12,3065.730,60282190.000
2005-08-15,3119.150,38916300.000
2005-08-16,3085.490,44361690.000
2005-08-17,3097.030,38931600.000
2005-08-18,3001.400,60014300.000
2005-08-19,3002.140,36435190.000
2005-08-22,3030.410,24388400.000
2005-08-23,2992.370,21884300.000
2005-08-24,2996.650,20020800.000
2005-08-25,2973.820,19565400.000
2005-08-26,2952.730,24806690.000
2005-08-29,2912.060,21512190.000
2005-08-30,2909.810,19358000.000
2005-08-31,2950.430,23111400.000
2005-09-01,3003.870,28243090.000
2005-09-02,3012.150,28303690.000
2005-09-05,3016.230,23879590.000
2005-09-06,2978.170,32004000.000
2005-09-07,3025.690,35192690.000
2005-09-08,3035.280,39288100.000
2005-09-09,3009.350,23561000.000
2005-09-12,2999.220,16736690.000
2005-09-13,3041.640,24449690.000
2005-09-14,3073.570,29228590.000
2005-09-15,3068.950,22903900.000
2005-09-16,3061.060,20941800.000
2005-09-19,3064.070,23466190.000
2005-09-20,3019.920,30164090.000
2005-09-21,2965.560,24458500.000
2005-09-22,2905.680,24809190.000
2005-09-23,2892.850,16596300.000
2005-09-26,2895.720,14555200.000
2005-09-27,2844.830,16345090.000
2005-09-28,2847.560,12790900.000
2005-09-29,2884.650,17909190.000
2005-09-30,2903.110,15366000.000
2005-10-10,2858.600,11299790.000
2005-10-11,2886.970,11374200.000
2005-10-12,2891.210,19902800.000
2005-10-13,2870.320,16623800.000
2005-10-14,2830.760,19113190.000
2005-10-17,2798.980,17565800.000
2005-10-18,2794.710,13999590.000
2005-10-19,2770.630,14346200.000
2005-10-20,2762.110,35351100.000
2005-10-21,2775.820,19491090.000
2005-10-24,2789.180,21013190.000
2005-10-25,2744.980,20039400.000
2005-10-26,2662.790,23160590.000
2005-10-27,2667.630,18978690.000
2005-10-28,2631.520,20793090.000
2005-10-31,2662.290,22271300.000
2005-11-01,2661.610,16869900.000
2005-11-02,2691.820,24889400.000
2005-11-03,2675.570,21523800.000
2005-11-04,2687.020,21665090.000
2005-11-07,2686.280,13537000.000
2005-11-08,2693.300,13717900.000
2005-11-09,2703.110,16906800.000
2005-11-10,2660.330,17862190.000
2005-11-11,2664.050,14566290.000
2005-11-14,2633.660,12059590.000
2005-11-15,2622.030,16927300.000
2005-11-16,2639.500,15033790.000
2005-11-17,2643.050,15235000.000
2005-11-18,2721.870,33786000.000
2005-11-21,2732.750,20822800.000
2005-11-22,2687.240,14323590.000
2005-11-23,2706.080,11965290.000
2005-11-24,2716.800,21545090.000
2005-11-25,2725.060,15623200.000
2005-11-28,2713.490,12115900.000
2005-11-29,2682.110,9262000.000
2005-11-30,2676.850,11088500.000
2005-12-01,2684.560,11920400.000
2005-12-02,2680.640,40485890.000
2005-12-05,2643.930,25721800.000
2005-12-06,2659.020,21159400.000
2005-12-07,2676.850,19532300.000
2005-12-08,2691.450,23192690.000
2005-12-09,2724.190,24852300.000
2005-12-12,2736.920,20949400.000
2005-12-13,2758.770,22239190.000
2005-12-14,2789.990,27847590.000
2005-12-15,2777.910,33201390.000
2005-12-16,2801.640,24463190.000
2005-12-19,2793.750,19827900.000
2005-12-20,2804.790,23170590.000
2005-12-21,2788.670,21058300.000
2005-12-22,2805.380,17357900.000
2005-12-23,2827.190,22707300.000
2005-12-26,2848.300,27266400.000
2005-12-27,2834.220,18611690.000
2005-12-28,2834.600,17626590.000
2005-12-29,2879.970,30072190.000
2005-12-30,2863.610,29764090.000
2006-01-04,2948.800,33869390.000
2006-01-05,3037.970,53197890.000
2006-01-06,3053.310,51879500.000
2006-01-09,3064.850,37155390.000
2006-01-10,3079.920,37390600.000
2006-01-11,3043.970,40523300.000
2006-01-12,3084.190,36954600.000
2006-01-13,3045.570,34791500.000
2006-01-16,2985.300,31490300.000
2006-01-17,3024.550,32188800.000
2006-01-18,3123.040,40562690.000
2006-01-19,3161.180,57124190.000
2006-01-20,3153.350,40019800.000
2006-01-23,3154.100,49637600.000
2006-01-24,3198.150,55601190.000
2006-01-25,3242.350,41593800.000
2006-02-06,3359.500,54386000.000
2006-02-07,3358.690,64581600.000
2006-02-08,3335.680,40893390.000
2006-02-09,3262.520,40852100.000
2006-02-10,3321.910,38889390.000
2006-02-13,3307.700,40005500.000
2006-02-14,3334.680,28467190.000
2006-02-15,3362.150,37232890.000
2006-02-16,3277.130,38119500.000
2006-02-17,3295.870,35241890.000
2006-02-20,3308.530,44151600.000
2006-02-21,3359.690,47381300.000
2006-02-22,3363.030,46184390.000
2006-02-23,3358.970,36907690.000
2006-02-24,3390.870,34661390.000
2006-02-27,3345.440,34119690.000
2006-02-28,3351.640,29214800.000
2006-03-01,3378.180,31933800.000
2006-03-02,3342.680,51678500.000
2006-03-03,3350.420,35025390.000
2006-03-06,3330.050,30561300.000
2006-03-07,3233.470,39818190.000
2006-03-08,3199.940,34470190.000
2006-03-09,3184.930,24295090.000
2006-03-10,3213.510,27177190.000
2006-03-13,3277.750,29176000.000
2006-03-14,3269.500,21242500.000
2006-03-15,3312.060,27111090.000
2006-03-16,3309.420,27521900.000
2006-03-17,3300.350,27126800.000
2006-03-20,3345.630,25189500.000
2006-03-21,3370.860,40187690.000
2006-03-22,3399.900,39293390.000
2006-03-23,3405.240,41377690.000
2006-03-24,3392.490,36042190.000
2006-03-27,3445.590,31471500.000
2006-03-28,3488.780,38495690.000
2006-03-29,3520.380,61665300.000
2006-03-30,3488.070,45526690.000
2006-03-31,3516.400,45283890.000
2006-04-03,3606.620,63763190.000
2006-04-04,3627.440,67846390.000
2006-04-05,3668.270,65063190.000
2006-04-06,3716.520,66666600.000
2006-04-07,3703.580,57315890.000
2006-04-10,3735.260,56947100.000
2006-04-11,3780.070,75894790.000
2006-04-12,3729.600,53761800.000
2006-04-13,3665.240,70152290.000
2006-04-14,3760.030,62931600.000
2006-04-17,3760.630,60024690.000
2006-04-18,3803.720,66274700.000
2006-04-19,3835.430,62245190.000
2006-04-20,3847.790,75759390.000
2006-04-21,3857.290,84231290.000
2006-04-24,3775.570,90875700.000
2006-04-25,3805.840,81693290.000
2006-04-26,3821.780,86818790.000
2006-04-27,3842.110,68784500.000
2006-04-28,3848.100,81672290.000
2006-05-08,4015.790,79997200.000
2006-05-09,4132.150,105261000.000
2006-05-10,4147.360,113138000.000
2006-05-11,4093.820,115167000.000
2006-05-12,4173.770,92706890.000
2006-05-15,4358.630,129968000.000
2006-05-16,4252.890,166102000.000
2006-05-17,4296.990,112941000.000
2006-05-18,4296.070,98794200.000
2006-05-19,4369.400,103813000.000
2006-05-22,4370.460,104926000.000
2006-05-23,4165.430,82439390.000
2006-05-24,4141.320,110425000.000
2006-05-25,4135.480,62703800.000
2006-05-26,4217.030,65917890.000
2006-05-29,4327.890,85294790.000
2006-05-30,4348.740,82159890.000
2006-05-31,4292.100,86441000.000
2006-06-01,4360.460,76801790.000
2006-06-02,4261.020,94371600.000
2006-06-05,4303.810,72318890.000
2006-06-06,4294.490,69013500.000
2006-06-07,4095.320,75985700.000
2006-06-08,4075.280,65984790.000
2006-06-09,4010.540,58403890.000
2006-06-12,4018.850,39159600.000
2006-06-13,4004.840,53972690.000
2006-06-14,3938.760,47967300.000
2006-06-15,3944.600,34322000.000
2006-06-16,4058.300,45193600.000
2006-06-19,4106.080,49664100.000
2006-06-20,4112.240,38276100.000
2006-06-21,4081.290,48366500.000
2006-06-22,4070.180,40463390.000
2006-06-23,4111.690,41123690.000
2006-06-26,4202.360,49871190.000
2006-06-27,4206.440,45148500.000
2006-06-28,4193.050,42410390.000
2006-06-29,4301.440,74622700.000
2006-06-30,4301.660,55658390.000
2006-07-03,4398.380,57678000.000
2006-07-04,4345.570,69473200.000
2006-07-05,4291.260,51992300.000
2006-07-06,4348.450,46908890.000
2006-07-07,4322.850,52148800.000
2006-07-10,4336.240,50515600.000
2006-07-11,4323.490,51005890.000
2006-07-12,4350.810,67689600.000
2006-07-13,4149.060,81278890.000
2006-07-14,4187.490,57241390.000
2006-07-17,4229.100,36928390.000
2006-07-18,4235.100,35360600.000
2006-07-19,4109.660,38764690.000
2006-07-20,4135.880,24581590.000
2006-07-21,4178.980,27261000.000
2006-07-24,4183.280,28009690.000
2006-07-25,4221.840,29573800.000
2006-07-26,4199.280,28559090.000
2006-07-27,4129.910,32682900.000
2006-07-28,4080.620,30987400.000
2006-07-31,3946.900,36824600.000
2006-08-01,3919.560,27158300.000
2006-08-02,3892.400,26861090.000
2006-08-03,3883.150,19476300.000
2006-08-04,3820.480,22832500.000
2006-08-07,3780.380,23616000.000
2006-08-08,3868.700,21583000.000
2006-08-09,3852.730,18169500.000
2006-08-10,3905.440,22873190.000
2006-08-11,3909.660,21015190.000
2006-08-14,3853.750,23887190.000
2006-08-15,3912.220,25735190.000
2006-08-16,3972.710,34335390.000
2006-08-17,3939.590,20116800.000
2006-08-18,3924.270,19115590.000
2006-08-21,3932.170,20467690.000
2006-08-22,3977.900,25651590.000
2006-08-23,3975.720,25745190.000
2006-08-24,3977.340,16282090.000
2006-08-25,3997.540,26915190.000
2006-08-28,4114.380,42791390.000
2006-08-29,4140.150,47610500.000
2006-08-30,4157.560,27961400.000
2006-08-31,4178.840,35184390.000
2006-09-01,4128.750,32862390.000
2006-09-04,4181.450,26438800.000
2006-09-05,4165.860,30189900.000
2006-09-06,4171.180,39476890.000
2006-09-07,4119.050,27351590.000
2006-09-08,4111.030,18629190.000
2006-09-11,4135.650,26226400.000
2006-09-12,4153.270,32105690.000
2006-09-13,4117.890,33883100.000
2006-09-14,4102.280,25919400.000
2006-09-15,4183.760,35842800.000
2006-09-18,4238.280,42041800.000
2006-09-19,4223.830,32067000.000
2006-09-20,4247.760,28931000.000
2006-09-21,4282.710,38406190.000
2006-09-22,4269.930,36803000.000
2006-09-25,4271.970,25578690.000
2006-09-26,4210.640,24897590.000
2006-09-27,4241.940,25387900.000
2006-09-28,4288.370,25566500.000
2006-09-29,4326.780,32915600.000
2006-10-09,4407.730,47204000.000
2006-10-10,4382.550,49927800.000
2006-10-11,4375.590,40288800.000
2006-10-12,4348.760,61099500.000
2006-10-13,4380.550,43701190.000
2006-10-16,4332.500,40452190.000
2006-10-17,4343.670,42393800.000
2006-10-18,4438.230,42273800.000
2006-10-19,4438.160,33262100.000
2006-10-20,4448.440,35517000.000
2006-10-23,4356.390,38524300.000
2006-10-24,4452.690,33954190.000
2006-10-25,4515.360,46087690.000
2006-10-26,4584.580,42928690.000
2006-10-27,4558.420,47801000.000
2006-10-30,4560.280,59906690.000
2006-10-31,4621.980,54598000.000
2006-11-01,4643.170,57931500.000
2006-11-02,4657.130,60505600.000
2006-11-03,4690.430,59944000.000
2006-11-06,4785.370,66129500.000
2006-11-07,4830.290,73414100.000
2006-11-08,4778.200,49445890.000
2006-11-09,4869.610,52315690.000
2006-11-10,4777.630,61457390.000
2006-11-13,4663.400,51194800.000
2006-11-14,4725.320,45833100.000
2006-11-15,4937.060,57091100.000
2006-11-16,4945.620,69538200.000
2006-11-17,5067.510,63298390.000
2006-11-20,5177.970,77561290.000
2006-11-21,5239.100,83310200.000
2006-11-22,5276.670,80087890.000
2006-11-23,5292.430,69930290.000
2006-11-24,5297.080,68113390.000
2006-11-27,5384.020,69974790.000
2006-11-28,5362.000,58804690.000
2006-11-29,5457.510,61089000.000
2006-11-30,5667.000,89066600.000
2006-12-01,5748.060,83277700.000
2006-12-04,5875.590,88410790.000
2006-12-05,5928.030,88042290.000
2006-12-06,5838.500,90748790.000
2006-12-07,5811.520,97441890.000
2006-12-08,5641.480,84200790.000
2006-12-11,5951.290,71769390.000
2006-12-12,5983.140,74722500.000
2006-12-13,5972.470,71540700.000
2006-12-14,6044.280,71874500.000
2006-12-15,6168.490,78088500.000
2006-12-18,6393.330,93116290.000
2006-12-19,6369.140,85238890.000
2006-12-20,6439.440,70645890.000
2006-12-21,6334.170,80457700.000
2006-12-22,6242.170,60050000.000
2006-12-25,6382.600,67765790.000
2006-12-26,6356.470,64786600.000
2006-12-27,6489.690,62521100.000
2006-12-28,6436.290,66526390.000
2006-12-29,6647.140,95680290.000
2007-01-04,6705.340,140805000.000
2007-01-05,6706.240,115120000.000
2007-01-08,6870.500,106419000.000
2007-01-09,7078.590,104173000.000
2007-01-10,7346.020,110468000.000
2007-01-11,7289.590,98992000.000
2007-01-12,7187.020,99467600.000
2007-01-15,7636.450,91768700.000
2007-01-16,8002.890,94624790.000
2007-01-17,7775.650,122044000.000
2007-01-18,7790.870,101154000.000
2007-01-19,8065.310,116588000.000
2007-01-22,8343.070,120455000.000
2007-01-23,8311.260,122893000.000
2007-01-24,8366.580,99397000.000
2007-01-25,8013.250,100090000.000
2007-01-26,8223.300,103179000.000
2007-01-29,8359.990,104653000.000
2007-01-30,8262.330,94141890.000
2007-01-31,7632.940,102936000.000
2007-02-01,7700.640,85609500.000
2007-02-02,7348.030,73344390.000
2007-02-05,7292.950,64765600.000
2007-02-06,7341.530,83328500.000
2007-02-07,7541.740,89215000.000
2007-02-08,7691.460,87353000.000
2007-02-09,7627.940,70489500.000
2007-02-12,7951.580,71275500.000
2007-02-13,8104.270,63906890.000
2007-02-14,8315.910,74492000.000
2007-02-15,8582.910,84783390.000
2007-02-16,8572.270,84629890.000
2007-02-26,8588.690,76688890.000
2007-02-27,7790.820,129757000.000
2007-02-28,8039.700,105028000.000
2007-03-01,7804.350,94155000.000
2007-03-02,7923.330,71179000.000
2007-03-05,7826.560,87549600.000
2007-03-06,7924.810,60792390.000
2007-03-07,8140.330,82295600.000
2007-03-08,8249.210,71850890.000
2007-03-09,8146.440,82963290.000
2007-03-12,8130.750,79724390.000
2007-03-13,8200.610,83427500.000
2007-03-14,8090.470,79815890.000
2007-03-15,8273.530,79888500.000
2007-03-16,8147.320,80424500.000
2007-03-19,8276.800,89520700.000
2007-03-20,8294.620,86187290.000
2007-03-21,8400.300,96575890.000
2007-03-22,8434.830,121734000.000
2007-03-23,8489.860,113831000.000
2007-03-26,8631.390,96931200.000
2007-03-27,8629.220,97904200.000
2007-03-28,8587.350,98583890.000
2007-03-29,8579.320,102175000.000
2007-03-30,8549.200,70703200.000
2007-04-02,8785.830,87852290.000
2007-04-03,8963.470,120746000.000
2007-04-04,9090.460,108494000.000
2007-04-05,9161.480,96843200.000
2007-04-06,9268.230,103585000.000
2007-04-09,9475.710,121721000.000
2007-04-10,9652.680,126006000.000
2007-04-11,9753.780,134244000.000
2007-04-12,9964.780,138904000.000
2007-04-13,10019.900,128863000.000
2007-04-16,10249.100,111362000.000
2007-04-17,10289.000,147502000.000
2007-04-18,10401.600,141456000.000
2007-04-19,9857.230,145405000.000
2007-04-20,10258.600,122087000.000
2007-04-23,10685.100,142424000.000
2007-04-24,10669.000,156568000.000
2007-04-25,10668.300,114319000.000
2007-04-26,10848.800,112397000.000
2007-04-27,10688.500,98354290.000
2007-04-30,10865.900,110853000.000
2007-05-08,11401.100,138368000.000
2007-05-09,11517.800,164384000.000
2007-05-10,11574.200,146924000.000
2007-05-11,11489.900,107815000.000
2007-05-14,11732.100,115381000.000
2007-05-15,11414.500,110155000.000
2007-05-16,11682.300,105787000.000
2007-05-17,12011.100,124694000.000
2007-05-18,12100.100,114368000.000
2007-05-21,12269.200,121929000.000
2007-05-22,12407.800,155155000.000
2007-05-23,12624.100,122444000.000
2007-05-24,12515.200,126429000.000
2007-05-25,12681.500,120786000.000
2007-05-28,13026.700,151380000.000
2007-05-29,13456.600,135317000.000
2007-05-30,12627.200,170342000.000
2007-05-31,12944.200,172889000.000
2007-06-01,12432.700,163885000.000
2007-06-04,11468.500,122139000.000
2007-06-05,12017.700,158249000.000
2007-06-06,12338.200,131902000.000
2007-06-07,12696.000,115655000.000
2007-06-08,12850.700,116220000.000
2007-06-11,13187.700,121029000.000
2007-06-12,13579.700,145119000.000
2007-06-13,13811.500,139181000.000
2007-06-14,13666.300,99242600.000
2007-06-15,13697.200,76792290.000
2007-06-18,14194.500,104831000.000
2007-06-19,14336.400,91158500.000
2007-06-20,14107.200,123292000.000
2007-06-21,14255.600,95096200.000
2007-06-22,13725.700,105944000.000
2007-06-25,13109.300,96635790.000
2007-06-26,13219.400,71794290.000
2007-06-27,13583.700,88292100.000
2007-06-28,12882.200,75722700.000
2007-06-29,12546.500,72229100.000
2007-07-02,12475.200,54575190.000
2007-07-03,12761.100,56750500.000
2007-07-04,12509.100,51361600.000
2007-07-05,11783.600,55771100.000
2007-07-06,12395.300,62821890.000
2007-07-09,12846.400,75094000.000
2007-07-10,12682.000,71951290.000
2007-07-11,12785.700,50713390.000
2007-07-12,12850.700,41308190.000
2007-07-13,12816.400,26664000.000
2007-07-16,12331.200,39364190.000
2007-07-17,12760.000,47826190.000
2007-07-18,12841.500,61316890.000
2007-07-19,12790.900,38258190.000
2007-07-20,13418.000,66274200.000
2007-07-23,14139.300,109346000.000
2007-07-24,14191.000,108369000.000
2007-07-25,14403.100,85287700.000
2007-07-26,14619.700,84504600.000
2007-07-27,14614.100,83671600.000
2007-07-30,15060.900,99440890.000
2007-07-31,15199.600,86255700.000
2007-08-01,14795.200,101584000.000
2007-08-02,15562.100,86331890.000
2007-08-03,16179.600,98613500.000
2007-08-06,16542.800,98921890.000
2007-08-07,16523.300,105884000.000
2007-08-08,16193.700,94099290.000
2007-08-09,16680.400,87623700.000
2007-08-10,16323.400,105197000.000
2007-08-13,16116.100,75886390.000
2007-08-14,16351.900,70425500.000
2007-08-15,16322.500,73585600.000
2007-08-16,16053.200,76002600.000
2007-08-17,15689.000,75354000.000
2007-08-20,16589.800,87640290.000
2007-08-21,16860.000,99340890.000
2007-08-22,17332.000,109669000.000
2007-08-23,17639.200,103397000.000
2007-08-24,17864.700,81308000.000
2007-08-27,17884.800,83558100.000
2007-08-28,17817.900,81046100.000
2007-08-29,17443.200,84362390.000
2007-08-30,17659.300,81337290.000
2007-08-31,17872.100,78440600.000
2007-09-03,18164.000,88710390.000
2007-09-04,18050.800,81775790.000
2007-09-05,18002.000,73523890.000
2007-09-06,18073.800,68777600.000
2007-09-07,17674.100,85924600.000
2007-09-10,17918.500,73429600.000
2007-09-11,17129.400,74465890.000
2007-09-12,17398.400,57909000.000
2007-09-13,17959.500,73282200.000
2007-09-14,18213.700,77147500.000
2007-09-17,18494.400,85454200.000
2007-09-18,18316.400,93248500.000
2007-09-19,18073.300,62197000.000
2007-09-20,18221.700,65061000.000
2007-09-21,18228.600,65161500.000
2007-09-24,18418.500,64533190.000
2007-09-25,18346.400,54808890.000
2007-09-26,17992.300,50593300.000
2007-09-27,18281.100,42304600.000
2007-09-28,18864.600,60780690.000
2007-10-08,19232.300,77508000.000
2007-10-09,19318.200,64337100.000
2007-10-10,19264.000,71284890.000
2007-10-11,19344.200,73933700.000
2007-10-12,19135.200,79212100.000
2007-10-15,19088.700,70143100.000
2007-10-16,19358.400,59528500.000
2007-10-17,19288.300,50122890.000
2007-10-18,18681.300,52961800.000
2007-10-19,18834.800,51790890.000
2007-10-22,18379.400,45460000.000
2007-10-23,18611.200,51306000.000
2007-10-24,18761.900,55621390.000
2007-10-25,18175.300,61036190.000
2007-10-26,18506.500,53078800.000
2007-10-29,18833.700,42710190.000
2007-10-30,19034.600,42158000.000
2007-10-31,19531.200,55796890.000
2007-11-01,19144.600,53508190.000
2007-11-02,18564.300,50751600.000
2007-11-05,18116.900,37534300.000
2007-11-06,18120.600,32088190.000
2007-11-07,18233.000,52582800.000
2007-11-08,17465.500,61277600.000
2007-11-09,17160.100,48477190.000
2007-11-12,17065.800,52710500.000
2007-11-13,16747.900,58181390.000
2007-11-14,17355.600,48740890.000
2007-11-15,17096.900,50875000.000
2007-11-16,16728.300,37455190.000
2007-11-19,16660.700,34474000.000
2007-11-20,16987.500,48998100.000
2007-11-21,16748.200,39207000.000
2007-11-22,15949.400,37136600.000
2007-11-23,16217.500,27130800.000
2007-11-26,16057.200,32375800.000
2007-11-27,15681.000,34576600.000
2007-11-28,15359.200,31291400.000
2007-11-29,15919.300,50188190.000
2007-11-30,15637.700,34845690.000
2007-12-03,15833.000,29984190.000
2007-12-04,16065.200,33376390.000
2007-12-05,16569.800,49559890.000
2007-12-06,16539.100,32660090.000
2007-12-07,16750.400,38408190.000
2007-12-10,17096.500,57995690.000
2007-12-11,17036.900,56535100.000
2007-12-12,16831.600,61204600.000
2007-12-13,16035.200,60758000.000
2007-12-14,16483.500,50132600.000
2007-12-17,16119.000,63392890.000
2007-12-18,16074.100,38084690.000
2007-12-19,16387.000,47205600.000
2007-12-20,16625.400,43782300.000
2007-12-21,16808.700,51745600.000
2007-12-24,17153.900,74222700.000
2007-12-25,17199.000,67685200.000
2007-12-26,17427.800,59305600.000
2007-12-27,17797.200,82225600.000
2007-12-28,17700.600,59513800.000
2008-01-02,17856.200,59965100.000
2008-01-03,17911.300,89674700.000
2008-01-04,18122.400,83049890.000
2008-01-07,18377.000,77612500.000
2008-01-08,18268.100,93885390.000
2008-01-09,18597.600,64614000.000
2008-01-10,18939.300,92835890.000
2008-01-11,19016.600,59029890.000
2008-01-14,19141.100,56824100.000
2008-01-15,19034.000,72346290.000
2008-01-16,18352.000,85324790.000
2008-01-17,17910.400,84020790.000
2008-01-18,18131.400,62139000.000
2008-01-21,17210.900,64629100.000
2008-01-22,15995.800,82604200.000
2008-01-23,16874.300,68443100.000
2008-01-24,17086.600,63514190.000
2008-01-25,17294.000,68890790.000
2008-01-28,16177.800,51992800.000
2008-01-29,16205.900,35248600.000
2008-01-30,16127.700,43300300.000
2008-01-31,15857.700,43158000.000
2008-02-01,15776.900,47353100.000
2008-02-04,17031.700,54011800.000
2008-02-05,16859.600,40620890.000
2008-02-13,16502.400,21816190.000
2008-02-14,16704.900,21218900.000
2008-02-15,16496.200,30144000.000
2008-02-18,16860.600,37239390.000
2008-02-19,17281.600,42376800.000
2008-02-20,16959.200,52449600.000
2008-02-21,16804.300,40221190.000
2008-02-22,16179.500,49828000.000
2008-02-25,15486.700,39222690.000
2008-02-26,15328.400,45452800.000
2008-02-27,15752.400,34325190.000
2008-02-28,15654.500,34522190.000
2008-02-29,15823.900,30819500.000
2008-03-03,16187.500,48590690.000
2008-03-04,15746.200,53004690.000
2008-03-05,15601.200,52778500.000
2008-03-06,15696.100,49854690.000
2008-03-07,15560.800,35006800.000
2008-03-10,14863.000,40178390.000
2008-03-11,14815.700,36024500.000
2008-03-12,14348.500,36226000.000
2008-03-13,13943.200,41542500.000
2008-03-14,13817.700,27171500.000
2008-03-17,13207.800,36821000.000
2008-03-18,12489.000,46471300.000
2008-03-19,13044.200,57269600.000
2008-03-20,13548.600,68964790.000
